	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
3824	1633069781728231424	en	everyone	2023-03-07 11:39:11+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1566900449789231104	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069781728231424	['1633069781728231425']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3825	1633069755434139648	en	everyone	2023-03-07 11:39:05+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1141866197694210048	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069755434139648	['1633069755434139650']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3826	1633069600614105088	en	everyone	2023-03-07 11:38:28+00:00	rt  netflixisajoke less than 24 hours  chrisrock selective outragenetflixs first live global event #chrisrocklive https  tco fpfeqtj	1613162269424189440	[{'type': 'retweeted', 'id': '1631851960268734466'}]	1633069600614105088	['1633069600614105089']	203	0	0	0	0					{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5106}	neutral		0.017292101	0.8739373	0.10877049	0.8739373087882996
3827	1633069550722768896	en	everyone	2023-03-07 11:38:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1459896090141073408	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069550722768896	['1633069550722768896']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3828	1633069496393932800	en	everyone	2023-03-07 11:38:03+00:00	rt  mdnnewss chris rock finally goes off on will smith#chrisrock #chrisrocklive https  tco 67hxvcpzqd	1588372748	[{'type': 'retweeted', 'id': '1632312271203385344'}]	1633069496393932800	['1633069496393932802']	255	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.014206993	0.7934002	0.19239278	0.793400228023529
3829	1633069487833358336	en	everyone	2023-03-07 11:38:01+00:00	rt  netflix netflix is a joke gives you an exclusive look at  chrisrocks year on tour leading up to this historic night https  tco wv4n	1613162269424189440	[{'type': 'retweeted', 'id': '1632033405587292161'}]	1633069487833358336	['1633069487833358336']	231	0	0	0	0					{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.4019}	neutral		0.20528518	0.59482986	0.19988504	0.5948298573493958
3830	1633069480074006528	en	everyone	2023-03-07 11:37:59+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	21973156	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069480074006528	['1633069480074006531']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3831	1633069356677488640	en	everyone	2023-03-07 11:37:30+00:00	rt  _sexiir3d chris rock gt paid 40 million dollars for 1 hour of his time amp  he spent approximately 4 mins of that 1 hour addressing will	1270729356403499008	[{'type': 'retweeted', 'id': '1632854119173050369'}]	1633069356677488640	['1633069356677488640']	22	0	0	0	0					{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.2732}	neutral		0.24691176	0.6859553	0.067132965	0.685955286026001
3832	1633069354085408768	en	everyone	2023-03-07 11:37:29+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1264554115130167296	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069354085408768	['1633069354085408771']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3833	1633069215237144576	en	everyone	2023-03-07 11:36:56+00:00	rt  darkzonepilot the will smith  jada interview chris rock was referring to #chrisrocklive https  tco qfoj9iczyb	1460406001	[{'type': 'retweeted', 'id': '1632421850331627525'}]	1633069215237144576	['1633069215237144576']	28	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.041190762	0.9039281	0.054881223	0.9039281010627747
3834	1633069191027732480	en	everyone	2023-03-07 11:36:50+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	895633075	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069191027732480	['1633069191027732480']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3835	1633069120584294400	en	everyone	2023-03-07 11:36:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1330233187	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069120584294400	['1633069120584294401']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3836	1633069046621954048	en	everyone	2023-03-07 11:36:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2234098665	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069046621954048	['1633069046621954048']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3837	1633069016506834944	en	everyone	2023-03-07 11:36:09+00:00	rt  tonayalorennexo not yall mad at chris rock for laughing at his own trauma  that man handled the will smith situation with so much g	948697310770249728	[{'type': 'retweeted', 'id': '1632527136253673474'}]	1633069016506834944	['1633069016506834946']	15	0	0	0	0					{'neg': 0.091, 'neu': 0.718, 'pos': 0.19, 'compound': 0.4639}	neutral		0.1440262	0.60833925	0.24763456	0.608339250087738
3838	1633069005979402240	en	everyone	2023-03-07 11:36:06+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1632280548	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633069005979402240	['1633069005979402240']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3839	1633068965365796864	en	everyone	2023-03-07 11:35:56+00:00	lmfao suge smith  i love this whole special man he came with the shits #chrisrocklive #chrisrockselectiveoutrage #chrisrock https  tco ktuucw1dt8	1325283410324156416		1633068965365796864	['1633068965365796864']	1	0	1	0	398		b046074b1030a44d			{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.9112}	positive		0.008170394	0.03209736	0.9597323	0.9597322940826416
3840	1633068906100273152	en	everyone	2023-03-07 11:35:42+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	81613075	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068906100273152	['1633068906100273153']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3841	1633068785501458432	en	following	2023-03-07 11:35:14+00:00	rt  clark1995clark watching #chrisrocklive just made me remember this brilliant video  https  tco ueprorymjr	16838657	[{'type': 'retweeted', 'id': '1632859699409190912'}]	1633068785501458432	['1633068785501458435']	31	0	0	0	0					{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6705}	positive		0.002235225	0.08253015	0.9152347	0.9152346849441528
3842	1633068615871221760	en	everyone	2023-03-07 11:34:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1000608534	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068615871221760	['1633068615871221763']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3843	1633068612591157248	en	everyone	2023-03-07 11:34:32+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	222313292	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068612591157248	['1633068612591157249']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3844	1633068573026394112	en	everyone	2023-03-07 11:34:23+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	822909138980192256	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068573026394112	['1633068573026394112']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3845	1633068378880372736	en	everyone	2023-03-07 11:33:37+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1268728248235524096	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633068378880372736	['1633068378880372736']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3846	1633068366830157824	en	everyone	2023-03-07 11:33:34+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	927462067329781760	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068366830157824	['1633068366830157826']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3847	1633068360182165504	en	everyone	2023-03-07 11:33:32+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	318737505	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068360182165504	['1633068360182165505']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3848	1633068097803374592	en	everyone	2023-03-07 11:32:30+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2404934993	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068097803374592	['1633068097803374595']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3849	1633067913044275200	en	everyone	2023-03-07 11:31:46+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1617144400592896000	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633067913044275200	['1633067913044275201']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3850	1633067906090008576	en	everyone	2023-03-07 11:31:44+00:00	rt  mohammad021290 unconditional belief of islam#searchthetruth#turkey#freepalestine#shopee#lebanon#psl2023#chrisrocklive#banglade	1562069361745092608	[{'type': 'retweeted', 'id': '1632285198854266888'}]	1633067906090008576	['1633067906090008577']	10	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.18890074	0.76687545	0.044223804	0.7668754458427429
3851	1633067865149431808	en	everyone	2023-03-07 11:31:34+00:00	rt  drhymes_  realdlhughley  chrisrock chris rock should get over it if hes not gonna offer jada an apology jada did nothing to him  b	25855670	[{'type': 'retweeted', 'id': '1632772516535230464'}]	1633067865149431808	['1633067865149431809']	2	0	0	0	0					{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.126}	negative		0.5138449	0.44941652	0.036738526	0.513844907283783
3852	1633067852205883392	en	everyone	2023-03-07 11:31:31+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	168270717	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067852205883392	['1633067852205883400']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3853	1633067832610115584	en	everyone	2023-03-07 11:31:26+00:00	rt  netflix the morning after #chrisrocklive https  tco 9p5gs5dmmq	1632722082176937984	[{'type': 'retweeted', 'id': '1632471039811948544'}]	1633067832610115584	['1633067832610115584']	265	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.016681697	0.9078297	0.075488515	0.9078297019004822
3854	1633067784723628032	en	everyone	2023-03-07 11:31:15+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	826397532	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067784723628032	['1633067784723628033']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3855	1633067768915406848	en	everyone	2023-03-07 11:31:11+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	279527745	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067768915406848	['1633067768915406848']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3856	1633067578489798656	en	everyone	2023-03-07 11:30:26+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1357463929065242624	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067578489798656	['1633067578489798657']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3857	1633067538597699584	en	everyone	2023-03-07 11:30:16+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1535678101061091328	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633067538597699584	['1633067538597699584']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3858	1633067427629080576	en	everyone	2023-03-07 11:29:50+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1406276269596155904	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067427629080576	['1633067427629080576']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3859	1633067414282698752	en	everyone	2023-03-07 11:29:47+00:00	rt  netflix its live turn on netflix right now to watch #chrisrocklive  chrisrock https  tco lhuzlysdrj	1632722082176937984	[{'type': 'retweeted', 'id': '1632214347421483009'}]	1633067414282698752	['1633067414282698754']	293	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.0070231897	0.6952107	0.2977661	0.6952106952667236
3860	1633067282883641344	en	everyone	2023-03-07 11:29:15+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	716995729059889152	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067282883641344	['1633067282883641345']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3861	1633067261802999808	en	everyone	2023-03-07 11:29:10+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1263232025563201536	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633067261802999808	['1633067261802999808']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3862	1633067219436417024	en	everyone	2023-03-07 11:29:00+00:00	rt  thewantonwench when you say i need a break from harry and meghan and this is what welcomes you  when you hope back in via #chrisro	3246283815	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633067219436417024	['1633067219436417026']	83	0	0	0	0					{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6808}	positive		0.022127021	0.45876783	0.5191052	0.5191051959991455
3863	1633066773464633344	en	everyone	2023-03-07 11:27:14+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1633063162022100992	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633066773464633344	['1633066773464633345']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
3864	1633066720326823936	en	everyone	2023-03-07 11:27:01+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	372362358	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066720326823936	['1633066720326823937']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3865	1633066635710824448	en	everyone	2023-03-07 11:26:41+00:00	you know the kind of ppl that play mj songs but wont play rk  #chrisrocklive	62571768		1633066635710824448	['1633066635710824448']	0	0	0	0	47					{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}	neutral		0.46404585	0.49388424	0.04206986	0.49388423562049866
3866	1633066545394982912	en	everyone	2023-03-07 11:26:19+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1330828248088006656	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066545394982912	['1633066545394982912']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3867	1633066511215542272	en	everyone	2023-03-07 11:26:11+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	25340754	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633066511215542272	['1633066511215542272']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
3868	1633066406068486144	en	everyone	2023-03-07 11:25:46+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	519037708	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066406068486144	['1633066406068486144']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3869	1633066384929308672	en	everyone	2023-03-07 11:25:41+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	45950356	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066384929308672	['1633066384929308673']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3870	1633066374061850624	en	everyone	2023-03-07 11:25:39+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	950002118806638592	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066374061850624	['1633066374061850627']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3871	1633066355405488128	en	everyone	2023-03-07 11:25:34+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1103340068	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066355405488128	['1633066355405488130']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3872	1633066344978710528	en	everyone	2023-03-07 11:25:32+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	22448254	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066344978710528	['1633066344978710528']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3873	1633066255786573824	en	everyone	2023-03-07 11:25:10+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1242942948007952384	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066255786573824	['1633066255786573827']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3874	1633066196580065280	en	everyone	2023-03-07 11:24:56+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1499511454390579200	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066196580065280	['1633066196580065280']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3875	1633066140522905600	en	everyone	2023-03-07 11:24:43+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	38812131	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633066140522905600	['1633066140522905609']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3876	1633065840584327168	en	everyone	2023-03-07 11:23:31+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	122019875	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633065840584327168	['1633065840584327170']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
3877	1633065790990680064	en	everyone	2023-03-07 11:23:20+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1197918717511962624	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065790990680064	['1633065790990680064']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3878	1633065735629991936	en	everyone	2023-03-07 11:23:06+00:00	rt  pbi_ps israeli settlers provoking the palestinian citizens of huwara village near nablus with full support from the israeli army#chr	263566100	[{'type': 'retweeted', 'id': '1633045805119557633'}]	1633065735629991936	['1633065735629991938']	2	0	0	0	0					{'neg': 0.077, 'neu': 0.809, 'pos': 0.115, 'compound': 0.2263}	neutral		0.38031706	0.5806248	0.039058074	0.5806248188018799
3879	1633065651211255808	en	everyone	2023-03-07 11:22:46+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1965932419	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065651211255808	['1633065651211255812']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3880	1633065538099499008	en	everyone	2023-03-07 11:22:19+00:00	rt  samacharlive india is dangerously close to hindu rate of growth  says raghuram rajanhttps  tco ehlkvjirht#hindu #sanatana #ind	1627571570146418688	[{'type': 'retweeted', 'id': '1632670055673520128'}]	1633065538099499008	['1633065538099499008']	3	0	0	0	0					{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3818}	neutral		0.1976016	0.7040428	0.098355584	0.7040427923202515
3881	1633065460295139328	en	everyone	2023-03-07 11:22:01+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	260440539	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065460295139328	['1633065460295139328']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3882	1633065435686895616	en	everyone	2023-03-07 11:21:55+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	171830780	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065435686895616	['1633065435686895616']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
3883	1633065351654285312	en	everyone	2023-03-07 11:21:35+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1601337186116567040	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633065351654285312	['1633065351654285312']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
