	Unnamed: 0.1.1	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	our_label	annotator
191	12987	1633956221316386816	en	everyone	2023-03-09 22:21:35+00:00	rt benioff chatgpt salesforce using generative ai create einsteingpt amp slackgpt service cloud ceo clarashih amp andrewrsor	RT @Benioff: ChatGPT: How Salesforce is using generative AI to create EinsteinGPT &amp; SlackGPT. Service Cloud CEO ⁦@clarashih⁩ &amp; ⁦@andrewrsor…	42645874	[{'type': 'retweeted', 'id': '1633897504780722176'}]	1633956221316386816	['1633956221316386816']	21	0	0	0							negative	sarik
192	27289	1633847126403809280	en	everyone	2023-03-09 15:08:05+00:00	rt prem thakker democrat rewarded abandoning principle c statehood even moderate justice reform look	"RT @prem_thakker: And how were Democrats rewarded for abandoning their principles for D.C. statehood, or even moderate justice reform?
Look…"	154614128	[{'type': 'retweeted', 'id': '1633847072309772290'}]	1633847126403809280	['1633847126403809281']	1	0	0	0							negative	sarik
193	3215	1633110207957028864	en	everyone	2023-03-07 14:19:49+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	397390627	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633110207957028864	['1633110207957028865']	9130	0	0	0							negative	sarik
194	27211	1633858758500548608	en	everyone	2023-03-09 15:54:18+00:00	rt beachcity dc hell hole deserve statehood	RT @BeachCity55: DC is a hell hole that doesn't deserve statehood.	1411701880489664512	[{'type': 'retweeted', 'id': '1633823714448928768'}]	1633858758500548608	['1633858758500548609']	21	0	0	0							neutral	sarik
195	22728	1633674717507796992	en	everyone	2023-03-09 03:42:59+00:00	rt diamoundgirls check huge different donovan mcnabb card lot eagle http co jdoau oup ebay via ebay	RT @diamoundgirls2: Check out 🏈 Huge 20 + different DONOVAN McNABB cards lot 2000 - 2009 all Eagles https://t.co/1JDoau0oUp #eBay via @eBay…	1526561764749586432	[{'type': 'retweeted', 'id': '1631486955883036674'}]	1633674717507796992	['1633674717507796992']	2	0	0	0							negative	sarik
196	10217	1633982591589031936	en	everyone	2023-03-10 00:06:22+00:00	chatgpt available azure openai service cloudcomputing http co vjp gphnie	ChatGPT is now available in Azure OpenAI Service #CloudComputing  https://t.co/VjP5GphniE	925280707840266240		1633982591589031936	['1633982591589031937']	0	0	0	0							neutral	sarik
197	5044	1632970056719122432	en	everyone	2023-03-07 05:02:55+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2564631925	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1632970056719122432	['1632970056719122432']	9130	0	0	0							positive	sarik
198	22592	1633674921565114368	en	everyone	2023-03-09 03:43:48+00:00	rt dom lucre february russian economist valentin katasonov america besieged russia placing bio lab surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1328857638122098688	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633674921565114368	['1633674921565114368']	135	0	0	0							neutral	sarik
199	1719	1633220307405225984	en	everyone	2023-03-07 21:37:19+00:00	rt mhaquemk trying winning moment check win offer http co jpcyt nj amazon amazon homedecoration	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1485175397675323392	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633220307405225984	['1633220307405225990']	314	0	0	0							neutral	sarik
200	30947	1633209504631513088	en	everyone	2023-03-07 20:54:24+00:00	rt hegelwcrmcheese fuss senate unequal representation dc statehood etc could avoided merely granted	RT @HegelwCrmCheese: All the fuss about the Senate, unequal representation, DC statehood, etc. could be avoided if we merely granted our ma…	14794913	[{'type': 'retweeted', 'id': '1633174877141184514'}]	1633209504631513088	['1633209504631513088']	12	0	0	0							neutral	anu
201	17039	1633668866172649472	en	everyone	2023-03-09 03:19:44+00:00	people know schumer admitted communist earlier year people know obama filled bureaucracy communist http co gwsuoio yx	"Most people don't know that Schumer was an admitted communist in his earlier years!
Most people don't know that Obama filled the bureaucracy with communists! https://t.co/GwSuOiO0Yx"	1494696078553325568	[{'type': 'quoted', 'id': '1633598307179335680'}]	1633668866172649472	['1633668866172649475']	0	0	0	5							negative	anu
202	18293	1633661305801326592	en	everyone	2023-03-09 02:56:49+00:00	msavaarmstrong coarse another extension obama leading country basement another extension jade helm cover something tell joan river killed keep big mike quiet obamas crime	"@MsAvaArmstrong Of coarse... another extension of Obama leading the country from his basement and another extension of the jade helm cover up...

Something tells me Joan rivers was killed to keep big Mike quiet on obamas crimes.."	1413055458290683904	[{'type': 'replied_to', 'id': '1633661305801326593'}]	1633663098975395840	['1633663098975395842']	1	0	0	33	2449913803.0						negative	anu
203	30479	1633345860300947456	en	everyone	2023-03-08 05:56:13+00:00	rt letifayimamu majority gurage zone voter passed bill favor gurage regional statehood amp self administration ethiop	RT @LetifaYimamu: The majority of Gurage Zone voters have passed a bill in favor of Gurage regional statehood &amp; self-administration. Ethiop…	1627483662726864896	[{'type': 'retweeted', 'id': '1633341568261169153'}]	1633345860300947456	['1633345860300947458']	6	0	0	0							neutral	anu
204	26588	1633933766338179072	en	everyone	2023-03-09 20:52:21+00:00	rt democracydocket c statehood way ensure american citizen living washington c full representation con	RT @DemocracyDocket: “D.C. statehood is the only way to ensure American citizens living in Washington, D.C. have full representation in Con…	180237277	[{'type': 'retweeted', 'id': '1633625994052399106'}]	1633933766338179072	['1633933766338179072']	95	0	0	0							neutral	anu
205	10442	1633980487071854592	en	everyone	2023-03-09 23:58:00+00:00	rt ranimolla time cover letter die fine use ai like chatgpt http co pkpdk jdbs	RT @ranimolla: It's time for cover letters to die. Until then, it's fine to use AI like ChatGPT https://t.co/PKpdk8jDbs	80800571	[{'type': 'retweeted', 'id': '1633464696660688897'}]	1633980487071854592	['1633980487071854593']	16	0	0	0							negative	anu
206	5385	1633256344395587584	en	everyone	2023-03-08 00:00:31+00:00	demand justice tyrenichols amp tortugita memphis nationaldayofaction stopcopcity policebrutality blm justice http co ktv oos	"DEMAND Justice for #TyreNichols &amp; #Tortugita.
#memphis #nationaldayofaction #stopcopcity #policebrutality #blm #justice https://t.co/0ktv159oOs"	1386712342545772544		1633256344395587584	['1633256344395587586']	1	0	1	63							negative	anu
207	34273	1633875275262853120	en	everyone	2023-03-09 16:59:56+00:00	rt geopoliticorp counter balance russia pretext e ukraine justify genocide amp war v wider ukraine biden muddied water w	RT @GeoPolitiCorp: Counter-balance: Russia Pretexts in E Ukraine to justify genocide &amp; war vs wider Ukraine. Biden has muddied the waters w…	2932090929	[{'type': 'retweeted', 'id': '1633869033081823233'}]	1633875275262853120	['1633875275262853136']	1	0	0	0							negative	anu
208	34188	1633237398112055296	en	everyone	2023-03-09 17:00:05+00:00	bosicle briangitt much decline matter germany dead dodo belgium real appetite huge spend new nuclear much yesterday technology power plant ukraine get damaged leak pretty much finished	@bosicle17 @BrianGitt Very much on the decline no matter what. Same in Germany, and dead as a dodo in Belgium. There is no real appetite for a huge spend on new nuclear. It's very much a yesterday's technology. And if the power plant in Ukraine gets damaged and leaks, it's pretty much finished.	488627824	[{'type': 'replied_to', 'id': '1633874770449297408'}]	1633875315499094016	['1633875315499094017']	0	0	0	5	488627824.0						negative	anu
209	34129	1633875359866454016	en	everyone	2023-03-09 17:00:16+00:00	rt gregrubini boom ukraine corruption john kerry u trying get rid prosecutor joe biden obama	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1560235734946066432	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1633875359866454016	['1633875359866454016']	6867	0	0	0							negative	anu
210	31261	1633113891180797952	en	everyone	2023-03-07 14:34:28+00:00	rt repsummerlee fully supporting c statehood would look like trusting official people elected govern	RT @RepSummerLee: Fully supporting D.C. statehood would look like trusting the officials that the PEOPLE elected to govern.	1151827490601668608	[{'type': 'retweeted', 'id': '1632854889893076993'}]	1633113891180797952	['1633113891180797954']	58	0	0	0							neutral	anu
211	33279	1633871934109933568	en	everyone	2023-03-09 17:02:59+00:00	neimoeller nikkeiasia china would like ukraine cede ground hand xi know russia win war entire free world way china going jump fight russia must end good temper putin ability continue fight	@neimoeller @NikkeiAsia China would like Ukraine to cede some ground, on the other hand, Xi know Russia can't win a war against the entire free world, and there is no way China is going to jump in and fight that with Russia. So it must end. This is good; it tempers Putin's ability to continue fight.	291336460	[{'type': 'replied_to', 'id': '1633873935338184705'}]	1633876045006004224	['1633876045006004227']	0	0	0	8	1.5214665865819382e+18						positive	anu
212	19255	1633658395826724864	en	everyone	2023-03-09 02:38:08+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1548351462668787712	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633658395826724864	['1633658395826724864']	3316	0	0	0							neutral	anu
213	30644	1633147096189607936	en	everyone	2023-03-08 02:19:33+00:00	jorgeeaponte actbrigitte hey whether send dem rep get statehood representation	@JorgeEAponte @ACTBrigitte Hey whether they send a Dem or a Rep they should get statehood and representation. 👍	956217366597206016	[{'type': 'replied_to', 'id': '1633160292501782529'}]	1633291332159520768	['1633291332159520768']	0	0	1	8	72682107.0						positive	anu
214	36182	1633873758833213440	en	everyone	2023-03-09 16:53:54+00:00	rt uaweapons ukraine east russian telar advanced v air defence system tlar tor air	RT @UAWeapons: #Ukraine: In the East, a Russian 9A83M2 TELAR of the advanced S-300V4 air defence system and a 9A331M TLAR of the Tor-M2 air…	45223235	[{'type': 'retweeted', 'id': '1633866619293138946'}]	1633873758833213440	['1633873758833213458']	120	0	0	0							neutral	anu
215	12091	1633964350829481984	en	everyone	2023-03-09 22:53:53+00:00	rt samanthajoallen asking chatgpt write thing like midwesterner secret joy know needed	RT @samanthajoallen: Asking #ChatGPT to write things like a midwesterner is a secret joy I didn't know I needed.	36104229	[{'type': 'retweeted', 'id': '1633964239235735554'}]	1633964350829481984	['1633964350829481988']	2	0	0	0							positive	anu
216	17627	1633666072380407808	en	everyone	2023-03-09 03:08:38+00:00	rt eladnehorai many liberal sleeping rising fascism national political win obama	RT @EladNehorai: Too many liberals are sleeping on rising fascism because of a few national political wins, just as they did when Obama was…	1245473533	[{'type': 'retweeted', 'id': '1633632434972663808'}]	1633666072380407808	['1633666072380407808']	337	0	0	0							negative	anu
217	21179	1633649703849177088	en	everyone	2023-03-09 02:03:35+00:00	hugh jenkins studio art glass vase punahou barack obama vtg honolulu hawaii http co obvgzmdkew ebay http co ptqh hhs	1978 HUGH JENKINS studio art glass vase punahou barack obama vtg honolulu hawaii https://t.co/ObVGzmDKeW eBay https://t.co/pTQh3hhSs0	1374142045170765824		1633649703849177088	['1633649703849177088']	0	0	0	3							neutral	anu
218	24408	1633671820124782592	en	everyone	2023-03-09 03:31:28+00:00	rt voanews ukraine president volodymyr zelenskyy u n secretary general antonio guterres shake hand joint news briefing	RT @VOANews: 📷: Ukraine's President Volodymyr Zelenskyy and U.N. Secretary-General Antonio Guterres shake hands after a joint news briefing…	1591457981484306432	[{'type': 'retweeted', 'id': '1633494029651574785'}]	1633671820124782592	['1633671820124782593']	4	0	0	0							neutral	anu
219	26834	1633893927504818176	en	everyone	2023-03-09 18:14:03+00:00	rt shaunmwing adambienkov braverman immigrationlaw exacts law revocation naturalisation amp deprivation	RT @shaunmwing: @AdamBienkov Braverman's immigrationLaw exacts the 1933 'Law on the Revocation of Naturalisations &amp; the Deprivation of the…	4154078897	[{'type': 'retweeted', 'id': '1633893468161421312'}]	1633893927504818176	['1633893927504818177']	2	0	0	0							neutral	anu
220	28766	1633650385968672768	en	everyone	2023-03-09 02:06:18+00:00	rt tomfitton breaking historic repudiation leftist dc statehood agenda soft crime radicalism u senate vote incl	RT @TomFitton: Breaking: In a historic repudiation of leftist DC statehood agenda and soft-on-crime radicalism, US Senate votes 81-14 (incl…	1518982492610613248	[{'type': 'retweeted', 'id': '1633641088253665282'}]	1633650385968672768	['1633650385968672769']	380	0	0	0							neutral	anu
221	24191	1633672217832595456	en	everyone	2023-03-09 03:33:03+00:00	rt dom lucre february russian economist valentin katasonov america besieged russia placing bio lab surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	4198825625	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633672217832595456	['1633672217832595457']	135	0	0	0							neutral	anu
222	15029	1633940835397173248	en	everyone	2023-03-09 21:20:26+00:00	new post hacker news google dust failed google playbook fight chatgpt http co ksccwaipea	New post up at Hacker News! Google dusts off the failed Google+ playbook to fight ChatGPT https://t.co/kSCCWaIPea	3019086104		1633940835397173248	['1633940835397173248']	0	0	0	3							neutral	anu
223	15397	1633669393132519424	en	everyone	2023-03-09 03:21:50+00:00	rt sethabramson wp coercive conservatism run rampant maga continues shed snakeskin revealing big government agenda	"RT @SethAbramson: WP: “Coercive Conservatism” Runs Rampant

MAGA continues to shed its snakeskin, revealing the BIG GOVERNMENT agenda it’s…"	16315143	[{'type': 'retweeted', 'id': '1633667862576373763'}]	1633669393132519424	['1633669393132519427']	43	0	0	0							negative	anu
224	11808	1633959384148484096	en	everyone	2023-03-09 23:03:53+00:00	aaron hedlund chatgpt permanentequity timhanso brentbeshore least one portco already operationalized use weekly going happen fast	@aaron_hedlund @ChatGPT @PermanentEquity @timhanso @BrentBeshore At least one portco has already operationalized it. I use it weekly. It's going to happen fast.	180876316	[{'type': 'replied_to', 'id': '1633959384148484098'}]	1633966869135740928	['1633966869135740928']	0	2	1	151	360052655.0						neutral	anu
225	34488	1633875103502209024	en	everyone	2023-03-09 16:59:15+00:00	rt jonpopmemes joe biden visited ukraine east palestine ohio http co h ohjewan	RT @jonpopmemes: Joe Biden visited Ukraine before East Palestine Ohio! 🇺🇲🇺🇦 https://t.co/H5ohjEWaN7	915192618	[{'type': 'retweeted', 'id': '1627699675250966529'}]	1633875103502209024	['1633875103502209027']	116	0	0	0							neutral	anu
226	34163	1633875332963893248	en	everyone	2023-03-09 17:00:09+00:00	rt laralogan traitor key trump impeachment witness busted dealing lucrative defense contract ukraine http co hjddw ktcm	"RT @laralogan: Traitor. 

Key Trump Impeachment Witness Busted For Dealing Lucrative Defense Contracts in Ukraine https://t.co/Hjddw6KtCM"	2923274295	[{'type': 'retweeted', 'id': '1633725935848677381'}]	1633875332963893248	['1633875332963893256']	1699	0	0	0							negative	anu
227	25197	1633670607127576576	en	everyone	2023-03-09 03:26:39+00:00	rt badged patriot russia absolutely pounding every single area ukraine right largest strike since war began	RT @Badged_Patriot: Russia is absolutely pounding every single area of Ukraine right now with the largest strike since the war began and no…	1559307496854020096	[{'type': 'retweeted', 'id': '1633667040174125063'}]	1633670607127576576	['1633670607127576576']	15	0	0	0							neutral	anu
228	29054	1633632826808496128	en	everyone	2023-03-09 00:56:31+00:00	rt reppressley dc right self govern pas law truly keep community safe harmful action congress	"RT @RepPressley: DC has the right to self-govern and pass laws that truly keep our communities safe.

This harmful action by Congress is a…"	925110724749295616	[{'type': 'retweeted', 'id': '1633628487318745089'}]	1633632826808496128	['1633632826808496128']	80	0	0	0							negative	anu
229	26140	1633266420233428992	en	everyone	2023-03-09 03:20:32+00:00	loujersey razorbackron deviantcrypto cheeseslave bennyjohnson lose trump loser thanks russia lost house senate red wave turned trickle democrat retained senate key governorship still want vote loser sad	"@LouJersey3 @RazorbackRon56 @DeviantCrypto @cheeseslave2 @bennyjohnson So he can lose again? Trump is a LOSER. He won in 2016 thanks to Russia, then lost the House and the Senate in 2020, and the 2022 ""red wave"" turned out to be a trickle as the Democrats retained the Senate and won key Governorships. You still want to vote for this loser? Sad."	1523684454186684416	[{'type': 'replied_to', 'id': '1633284288757080065'}]	1633669068233515008	['1633669068233515008']	0	1	0	13	1.4469389954395914e+18						negative	anu
230	19422	1633657505308917760	en	everyone	2023-03-09 02:34:35+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	3013525133	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633657505308917760	['1633657505308917761']	3316	0	0	0							neutral	anu
231	2377	1633166143538995200	en	everyone	2023-03-07 18:02:06+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	794965865951326208	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633166143538995200	['1633166143538995200']	9130	0	0	0							neutral	anu
232	10571	1633979186757943296	en	everyone	2023-03-09 23:52:50+00:00	rt april isblue chatgpt find bedroom victorian apartment balcony near jean talon metro	RT @april_isblue: can chatgpt find me a 4 bedroom victorian apartment with a balcony near jean talon metro ?	2885706783	[{'type': 'retweeted', 'id': '1633978180817002502'}]	1633979186757943296	['1633979186757943296']	1	0	0	0							neutral	anu
233	13804	1633950161700286464	en	everyone	2023-03-09 21:57:30+00:00	rt sebastienb know chatgpt communicate kreyol http co csndfpgumn	RT @sebastienb: Did you know chatGPT can communicate with you in Kreyol? https://t.co/cSndFPGUmn	746307966	[{'type': 'retweeted', 'id': '1633869852690743296'}]	1633950161700286464	['1633950161700286469']	2	0	0	0							neutral	anu
234	10119	1633983836844351488	en	everyone	2023-03-10 00:11:19+00:00	rt dakara prisoner creative work done ai human posting social medium look created prompt	"RT @dakara_prisoner: All creative works will be done by #AI, with some human posting on their social media, ""look what I created"".

#prompt…"	15777195	[{'type': 'retweeted', 'id': '1633484369951178752'}]	1633983836844351488	['1633983836844351488']	2	0	0	0							neutral	anu
235	26159	1633669043772178432	en	everyone	2023-03-09 03:20:26+00:00	rt defensepolitics russia invaded ukraine talk failed	RT @DefensePolitics: Russia invaded Ukraine after talks failed.	54248938	[{'type': 'retweeted', 'id': '1633352794085396481'}]	1633669043772178432	['1633669043772178432']	4	0	0	0							neutral	anu
236	5286	1633511335605436416	en	everyone	2023-03-08 16:53:46+00:00	fired atl pd mishandled investigation oversaw task force beat tyrenichols death ytd approx k stolen car memphis crime sky high ppl trust mpd cerelyndavis internationalwomensday womensday marchwomensday http co lvfaufuu c	"- Fired from ATL PD for mishandled investigations
- Oversaw the task force that beat #TyreNichols to death
- 2023 YTD: We have approx 3k stolen cars in Memphis
- Crime is sky high; Ppl don't trust her or the MPD

#CerelynDavis
#InternationalWomensDay #WomensDay #8MarchWomensDay https://t.co/LvfaUfUU9C"	1552295848519913472	[{'type': 'quoted', 'id': '1627622695142670336'}]	1633511335605436416	['1633511335605436416']	0	2	3	45							negative	anu
237	10928	1633860200594587648	en	everyone	2023-03-09 23:39:43+00:00	parrotlyfinance see good source value metaverse chatgpt somehow record every aspect life voice facial expression body language personality literally everything make person die could essentially live forever digitally	@ParrotlyFinance Here's where I see a good source of value in the metaverse. ChatGPT somehow records every aspect of your life...voice, facial expression, body language, personality, literally everything that makes you the person you are. When you die you could essentially live forever digitally	1623377716459278336	[{'type': 'replied_to', 'id': '1633974041802317831'}]	1633975884750127104	['1633975884750127105']	0	1	0	8	1.4741018438779003e+18						positive	anu
238	643	1633429724973223936	en	everyone	2023-03-08 11:29:28+00:00	rt thewantonwench say need break harry meghan welcome hope back via chrisro	"RT @TheWantonWench: When you say “I need a break from Harry and Meghan and this is what welcomes you, when you hope back in 🤣🤣
Via #ChrisRo…"	1362888253242830848	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633429724973223936	['1633429724973223937']	83	0	0	0							positive	anu
239	2433	1633162138628812800	en	everyone	2023-03-07 17:46:11+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3045601355	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633162138628812800	['1633162138628812812']	9130	0	0	0							neutral	anu
240	3744	1633076751466201088	en	everyone	2023-03-07 12:06:53+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1265361058803462144	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633076751466201088	['1633076751466201088']	9130	0	0	0							neutral	anu
241	21461	1633676619981127680	en	everyone	2023-03-09 03:50:33+00:00	rt peterbakernyt trump tell hannity radio show would willing let russia take part ukraine h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	4738352422	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1633676619981127680	['1633676619981127682']	1179	0	0	0							neutral	anu
242	24973	1633655401383178240	en	everyone	2023-03-09 03:28:07+00:00	giorgigab chrmail russia tactic info sow doubt division people propaganda take land go home georgian people fight evil russia fukin	@GiorgiGab @ChrMail that is a russia tactic ... just for info.. to sow doubt, division in your people, with propaganda to take over your lands.. just go home Georgian people, or fight against the evil of russia that is fukin with you all..	1616074617063641088	[{'type': 'replied_to', 'id': '1633670242525401088'}]	1633670976046256128	['1633670976046256130']	0	0	0	3	1.616074617063641e+18						negative	anu
243	18684	1633661271454404608	en	everyone	2023-03-09 02:49:33+00:00	rt gregrubini killing people small crime police officer good question ukraine	"RT @GregRubini: 16. killing 100 people is not a small crime.
and 40 of them were police officers.

a good question now is: 
will Ukraine as…"	1052438404456169472	[{'type': 'retweeted', 'id': '1223222943016280064'}]	1633661271454404608	['1633661271454404609']	1194	0	0	0							negative	anu
244	26219	1633668936477601792	en	everyone	2023-03-09 03:20:01+00:00	rt nonamamulashvi matter hard russia try destroy future georgia future european keep fighting	RT @NonaMamulashvi: No matter how hard Russia tries to destroy our future, Georgia’s future is European and we will keep fighting for it! #…	2984702225	[{'type': 'retweeted', 'id': '1633368229883129856'}]	1633668936477601792	['1633668936477601792']	897	0	0	0							positive	anu
245	11502	1633970131259858944	en	everyone	2023-03-09 23:16:51+00:00	rt mtaibbi chatgpt testified would called direct threat lol	RT @mtaibbi: If ChatGPT testified to this it would have been called a “direct threat,” too lol.	1497718105119862784	[{'type': 'retweeted', 'id': '1633934237815431168'}]	1633970131259858944	['1633970131259858944']	455	0	0	0							positive	anu
246	3840	1633068906100273152	en	everyone	2023-03-07 11:35:42+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	81613075	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633068906100273152	['1633068906100273153']	9130	0	0	0							neutral	anu
247	22961	1633604224843120640	en	everyone	2023-03-09 03:41:30+00:00	mightyfetta peterbakernyt justinbaragona mean pissed cause defend trump russia invaded ukraine twice last decade guess president	"@MightyFetta @peterbakernyt @justinbaragona I mean, I'm now pissed at you cause I have to defend Trump, but Russia has invaded Ukraine twice in the last decade.

Guess who the President was when he didn't do that?"	2242790125	[{'type': 'replied_to', 'id': '1633620244328771585'}]	1633674346039320576	['1633674346039320579']	0	0	0	26	1.3741837623306732e+18						negative	anu
248	20161	1633653904675094528	en	everyone	2023-03-09 02:20:17+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1530990859524706304	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633653904675094528	['1633653904675094528']	3317	0	0	0							neutral	anu
249	1948	1633199856498929664	en	everyone	2023-03-07 20:16:03+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1026897529517080576	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633199856498929664	['1633199856498929665']	9130	0	0	0							neutral	anu
250	19911	1633655040232640512	en	everyone	2023-03-09 02:24:48+00:00	rt gregrubini karilake wendyrogers sonnyborrelli repandybiggsaz repmtg obama john brennan cia director	RT @GregRubini: @KariLake @wendyrogers @SonnyBorrelli @RepAndyBiggsAZ @RepMTG 28) Between 2010 and 2014, Obama, John Brennan (CIA Director)…	1592456048060817408	[{'type': 'retweeted', 'id': '1632853056583860224'}]	1633655040232640512	['1633655040232640514']	95	0	0	0							neutral	anu
251	26232	1633668904399798272	en	everyone	2023-03-09 03:19:53+00:00	rt adamkinzinger russia launching missile kill civilian yet people believe ukraine responsible war	"RT @AdamKinzinger: Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	1947900260	[{'type': 'retweeted', 'id': '1633640638959714306'}]	1633668904399798272	['1633668904399798272']	521	0	0	0							negative	anu
252	23723	1633673025320259584	en	everyone	2023-03-09 03:36:16+00:00	rt rohini sgh breaking news noida channel russia going attack usa world exclusive	RT @rohini_sgh: Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	1319517720740728832	[{'type': 'retweeted', 'id': '1633530565386199046'}]	1633673025320259584	['1633673025320259584']	199	0	0	0							positive	anu
253	21272	1633649307671830528	en	everyone	2023-03-09 02:02:01+00:00	rt judicialwatch trump would driven office deep state biden obama clinton gang judicial watch taken lead e	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1607146641219264512	[{'type': 'retweeted', 'id': '1633648806506950656'}]	1633649307671830528	['1633649307671830530']	105	0	0	0							negative	anu
254	2539	1633155479638536192	en	everyone	2023-03-07 17:19:43+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	4294985413	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155479638536192	['1633155479638536209']	9130	0	0	0							neutral	anu
