	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
15852	1633651611288616960	en	everyone	2023-03-09 02:11:10	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1296094676592865280	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633651611288616960	['1633651611288616962']	3318	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
29065	1633874735821127680	en	everyone	2023-03-09 16:57:47	rt  adamkinzinger russia once again launching missiles to kill civilians  yet some people believe ukraine is responsible for this war	"RT @AdamKinzinger: Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	1559964691597705216	[{'type': 'retweeted', 'id': '1633640638959714306'}]	1633874735821127680	['1633874735821127681']	1158	0	0	0							0.2	0.55	-0.8074	0.522	-3	negative	0.875	0.6000000000000001	0.55	0.0902506964	0.5825892857	0.4285714286	0.5238095238			"RT @user Russia once again launching missiles to kill civilians.  

Yet some people believe UKRAINE is responsible for this war?!…"	-0.7113937140000001	negative	ukraine	0.0218981805	neutral	negative	neutral	neutral	negative
19130	1633672147989065728	en	everyone	2023-03-09 03:32:46	rt  andy_morales20 just in kevin mccarthy declined president zelenkys offer to visit ukraine to get more insight on russias illegal inv	RT @Andy_Morales20: JUST IN: Kevin McCarthy declined President Zelenky’s offer to visit Ukraine to get more insight on Russia's illegal inv…	1048994299826921472	[{'type': 'retweeted', 'id': '1633640909731495939'}]	1633672147989065728	['1633672147989065728']	19	0	0	0							-0.5	0.5	-0.5574	0.194	-3	negative	0.0	0.25	0.5	0.2168650291	0.21651785710000002	0.4285714286	0.4126984127			RT @user JUST IN: Kevin McCarthy declined President Zelenky’s offer to visit Ukraine to get more insight on Russia's illegal inv…	-0.37136024240000004	negative	russia	0.2483396991	negative	negative	neutral	neutral	negative
8462	1633957238892294144	en	everyone	2023-03-09 22:25:37	rt  mistersalesman what do you know about the research paper attention is all you need published by six google researchers not much ne	"RT @MisterSalesman: What do you know about the research paper ""Attention Is All You Need"" published by six Google researchers? Not much? Ne…"	1013626621457203200	[{'type': 'retweeted', 'id': '1632593424653119491'}]	1633957238892294144	['1633957238892294144']	3	0	0	0							0.2	0.2	0.0	0.0	0	neutral	0.0	0.6000000000000001	0.2	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"RT @user What do you know about the research paper ""Attention Is All You Need"" published by six Google researchers? Not much? Ne…"	-0.11942730100000001	neutral	chatgpt	0.41611164700000003	neutral	neutral	neutral	neutral	neutral
20175	1633670314423975936	en	everyone	2023-03-09 03:25:29	rt  kimdotcom the us govt funded the research that created covid19 and killed millions  blew up the nordstream pipelines in an act of int	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	893608892298518528	[{'type': 'retweeted', 'id': '1633517462137475072'}]	1633670314423975936	['1633670314423975936']	3081	0	0	0							-0.2	0.0	-0.5423	0.333	-3	negative	0.0	0.4	0.0	0.2245125348	0.3716517857	0.4285714286	0.4126984127			RT @user The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	-0.7064193487	negative	russia	0.0252108038	neutral	negative	neutral	neutral	negative
6041	1633981299483369472	en	everyone	2023-03-10 00:01:14	as a president and ceo in the financial hr world  i see many potential use cases for #chatgpt down the line  but for now  well have to wait https  tco e6cd6nj3cq#ai #financeai #financialai #financerecruiter #financialrecruiter #financerecruiting #artificalintelligence	"As a President and CEO in the financial HR world, I see many potential use cases for #ChatGPT down the line, but for now, we’ll have to wait. 👉https://t.co/E6Cd6nJ3cQ
#AI #financeAI #FinancialAI #Financerecruiter #financialrecruiter #financerecruiting #artificalintelligence"	41672598		1633981299483369472	['1633981299483369472']	0	0	1	10							0.1666666667	0.5	0.0	0.0	0	neutral	0.0	0.5833333333	0.5	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			"As a President and CEO in the financial HR world, I see many potential use cases for #ChatGPT down the line, but for now, we’ll have to wait. 👉https://t.co/E6Cd6nJ3cQ
#AI #financeAI #FinancialAI #Financerecruiter #financialrecruiter #financerecruiting #artificalintelligence"	0.5849798918	positive	chatgpt	0.8852038036000001	neutral	neutral	neutral	neutral	positive
19864	1633670866025193472	en	everyone	2023-03-09 03:27:41	rt  immeme0 they lied about trump russia collusionthey lied about biden crime familythey lied about electionsthey lied about hunter b	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	1481728536503279616	[{'type': 'retweeted', 'id': '1633451812157112322'}]	1633670866025193472	['1633670866025193472']	2758	0	0	0							0.0	0.0	-0.9169	0.582	-11	negative	0.0	0.5	0.0	0.0347936186	0.6495535714	0.2653061224	0.4126984127			"RT @user They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	-0.5441271067	negative	russia	0.1332875222	neutral	negative	negative	neutral	negative
1101	1633297189169405952	en	everyone	2023-03-08 02:42:49	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2888876804	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633297189169405952	['1633297189169405952']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
19684	1633671181059407872	en	everyone	2023-03-09 03:28:56	#pardoncaps4blind when blaming pres trump doesnt work  russia is next in line https  tco 1n6kdgwtzm	"#PardonCAPS4Blind 

WHEN BLAMING PRES TRUMP DOESN'T WORK, RUSSIA IS NEXT IN LINE. https://t.co/1N6kdGwtZM"	1063678158	[{'type': 'quoted', 'id': '1633614889297252352'}]	1633671181059407872	['1633671181059407872']	0	0	0	4							-0.25	0.33333333330000003	-0.7096	0.34900000000000003	-3	negative	0.0	0.375	0.33333333330000003	0.1397822233	0.3895089286	0.4285714286	0.4126984127			"#PardonCAPS4Blind 

WHEN BLAMING PRES TRUMP DOESN'T WORK, RUSSIA IS NEXT IN LINE. http"	-0.6043677926000001	negative	russia	0.0931709057	negative	negative	neutral	neutral	negative
25682	1632847531892944896	en	everyone	2023-03-07 13:09:37	 realtuckfrumper biden is right   he backed statehood and said no reduction of jail time for violent carjackings  i see no problem 	@realTuckFrumper Biden is right , he backed statehood and said no reduction of jail time for violent carjackings . I see no problem .	232420396	[{'type': 'replied_to', 'id': '1632847531892944896'}]	1633092539925364736	['1633092539925364737']	0	0	0	7	55060090.0						-0.2047619048	0.5119047619	-0.7579	0.435	-4	negative	-0.125	0.3976190476	0.5119047619	0.11532033430000001	0.48549107140000003	0.4081632653	0.3968253968			@user Biden is right , he backed statehood and said no reduction of jail time for violent carjackings . I see no problem .	0.2449186593	neutral	statehood	0.6587437978	neutral	negative	neutral	neutral	positive
14910	1633656252470288384	en	everyone	2023-03-09 02:29:37	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	18411221	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633656252470288384	['1633656252470288387']	3317	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
26510	1633876888132124672	en	everyone	2023-03-09 17:06:20	those responsible for this ruthless killing of people must be brought before an international tribunal   #russiaisaterroriststate #armukrainenowhttps  tco 1a547pq1jt	"Those responsible for this ruthless killing of people must be brought before an international tribunal.   #RussiaIsATerroristState #ArmUkraineNow

https://t.co/1a547pq1jT"	1607299687991713792		1633876888132124672	['1633876888132124681']	0	0	0	1							-0.2666666667	0.5166666667	-0.296	0.439	-1	negative	0.125	0.36666666670000003	0.5166666667	0.3492529754	0.48995535710000004	0.4693877551	0.4285714286			"Those responsible for this ruthless killing of people must be brought before an international tribunal.   #RussiaIsATerroristState #ArmUkraineNow

https://t.co/1a547pq1jT"	-0.7113937140000001	negative	ukraine	0.0218981805	negative	negative	neutral	neutral	negative
10123	1633944307693649920	en	everyone	2023-03-09 21:34:14	how did chatgpt know im gay  im being so fr rn https  tco an5qksc1vu	How did chatgpt know I’m gay ?? I’m being so fr rn https://t.co/An5qkSC1vu	2264935038		1633944307693649920	['1633944307693649920']	0	0	3	43							0.4166666667	0.5833333333	0.0	0.0	0	neutral	0.125	0.7083333333	0.5833333333	0.49916434540000004	0.0	0.48979591840000003	0.4285714286			How did chatgpt know I’m gay ?? I’m being so fr rn http	-0.6106768847	negative	chatgpt	0.08896943580000001	positive	neutral	neutral	neutral	negative
12760	1633667354314829824	en	everyone	2023-03-09 03:13:43	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	2207997745	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633667354314829824	['1633667354314829826']	3315	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4126984127			RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.0099996645	neutral	obama	0.4889837677	neutral	neutral	neutral	neutral	neutral
5563	1632524138790408192	en	everyone	2023-03-05 23:31:00	 ca_wfp as #tyrenichols senseless death is replayed endlessly on our tv screens we all know that he will soon be forgotten and nothing will change #blmread my article at https  tco h3wc7kebny	"@CA_WFP 

As #TyreNichols’ senseless death is replayed endlessly on our TV screens we all know that he will soon be forgotten and nothing will change. #BLM?

Read my article at: https://t.co/H3Wc7kebnY"	1710316669		1632524138790408192	['1632524138790408193']	0	0	0	12	1.271542138e+18						-0.125	0.75	-0.7003	0.225	-3	negative	-1.125	0.4375	0.75	0.14449227650000002	0.25111607140000003	0.4285714286	0.2698412698			"@user 

As #TyreNichols’ senseless death is replayed endlessly on our TV screens we all know that he will soon be forgotten and nothing will change. #BLM?

Read my article at: http"	-0.6169093251000001	negative	#tyrenichols	0.0848190112	neutral	negative	neutral	negative	negative
15106	1633655138987679744	en	everyone	2023-03-09 02:25:11	rt  sallyhunt666 as a leftist  i strongly support this activists ask corporate imperialist dem amp  house minority leader hakeem jeffries wh	RT @sallyhunt666: As a leftist, I strongly support this: Activists ask corporate imperialist Dem &amp; House Minority Leader Hakeem Jeffries wh…	2586119138	[{'type': 'retweeted', 'id': '1630369699119652864'}]	1633655138987679744	['1633655138987679744']	53	0	0	0							0.1277777778	0.4444444444	0.5859	0.242	2	positive	0.125	0.5638888889	0.4444444444	0.7958976956	0.2700892857	0.5306122449	0.4285714286			RT @user As a leftist, I strongly support this: Activists ask corporate imperialist Dem &amp; House Minority Leader Hakeem Jeffries wh…	0.41364443300000003	positive	obama	0.7711048553000001	neutral	positive	neutral	neutral	positive
21939	1633842030941175808	en	everyone	2023-03-09 14:47:50	rt  eduardorferrer you cannot both support dc statehood home rule and allow congress to overturn our laws bc you dont agree with the a fe	RT @EduardoRFerrer: You cannot both support DC Statehood/Home Rule and allow Congress to overturn our laws bc you don’t agree with the a fe…	862149954986442752	[{'type': 'retweeted', 'id': '1631455717394636802'}]	1633842030941175808	['1633842030941175809']	35	0	0	0							0.0	0.0	0.2828	0.357	4	positive	0.25	0.5	0.0	0.6423904786	0.3984375	0.5714285714	0.4444444444			RT @user You cannot both support DC Statehood/Home Rule and allow Congress to overturn our laws bc you don’t agree with the a fe…	-0.6106768847	negative	statehood	0.08896943580000001	neutral	positive	neutral	neutral	negative
24702	1633433320406102016	en	everyone	2023-03-08 12:42:56	 gmatherne84  chenderson if we get statehood i vote we do a catch22 character district district attorney	@GMatherne84 @chenderson If we get statehood I vote we do a catch-22 character District District Attorney	22827143	[{'type': 'replied_to', 'id': '1633447330430046208'}]	1633448211074494464	['1633448211074494466']	0	0	1	83	792982884.0						0.0	0.0	0.0	0.0	0	neutral	0.625	0.5	0.0	0.49916434540000004	0.0	0.48979591840000003	0.4920634921			@user @user If we get statehood I vote we do a catch-22 character District District Attorney	0.27290508150000004	positive	statehood	0.6773810453	neutral	neutral	neutral	neutral	positive
10817	1633669776273727488	en	everyone	2023-03-09 03:23:21	rt  sethabramson wp coercive conservatism runs rampantmaga continues to shed its snakeskin  revealing the big government agenda its	"RT @SethAbramson: WP: “Coercive Conservatism” Runs Rampant

MAGA continues to shed its snakeskin, revealing the BIG GOVERNMENT agenda it’s…"	888452429376827392	[{'type': 'retweeted', 'id': '1633667862576373763'}]	1633669776273727488	['1633669776273727488']	43	0	0	0							0.0	0.1	0.25	0.125	1	positive	-0.25	0.5	0.1	0.6257786781	0.1395089286	0.5102040816	0.380952381			"RT @user WP: “Coercive Conservatism” Runs Rampant

MAGA continues to shed its snakeskin, revealing the BIG GOVERNMENT agenda it’s…"	-0.4621171355	negative	maga	0.1879011529	neutral	positive	neutral	neutral	negative
28690	1633875080664203264	en	everyone	2023-03-09 16:59:09	rt  leadingreport breaking key trump impeachment witness has been busted for dealing lucrative defense contracts in ukraine	RT @LeadingReport: BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	742874130874126336	[{'type': 'retweeted', 'id': '1633670721388806157'}]	1633875080664203264	['1633875080664203264']	1335	0	0	0							0.0	1.0	0.128	0.111	0	neutral	1.375	0.5	1.0	0.5639908838000001	0.1238839286	0.48979591840000003	0.5873015873			RT @user BREAKING: Key Trump impeachment witness has been busted for dealing lucrative defense contracts in Ukraine.	-0.23549574610000001	neutral	ukraine	0.3388171534	neutral	neutral	neutral	neutral	negative
7730	1633964268151541760	en	everyone	2023-03-09 22:53:33	chatgpt and cheating 5 ways to change how students are graded https  tco igpxtrqqwj via  conversationca	ChatGPT and cheating: 5 ways to change how students are graded https://t.co/igPxtrQQwj via @ConversationCA	1356558497987485696		1633964268151541760	['1633964268151541763']	0	0	1	11							0.0	0.0	-0.5574	0.265	-3	negative	0.0	0.5	0.0	0.2168650291	0.2957589286	0.4285714286	0.4126984127			ChatGPT and cheating: 5 ways to change how students are graded http via @user	-0.2542955279	negative	chatgpt	0.3262976473	neutral	negative	neutral	neutral	negative
23907	1633594888037224448	en	everyone	2023-03-08 22:25:46	rt  tomfitton leftists belittle police on eve of senate vote to squelch dc softoncrime bill https  tco wzg49yylqd #foxnews	RT @TomFitton: Leftists belittle police on eve of Senate vote to squelch DC soft-on-crime bill https://t.co/WZg49YylqD #FoxNews	1595553753880399872	[{'type': 'retweeted', 'id': '1633587310095745029'}]	1633594888037224448	['1633594888037224448']	62	0	0	0							0.025	0.47500000000000003	-0.7506	0.28600000000000003	-5	negative	-0.125	0.5125000000000001	0.47500000000000003	0.11901747280000001	0.3191964286	0.387755102	0.3968253968			RT @user Leftists belittle police on eve of Senate vote to squelch DC soft-on-crime bill http #FoxNews	-0.6169093251000001	negative	statehood	0.0848190112	neutral	negative	neutral	neutral	negative
10743	1633670046009503744	en	everyone	2023-03-09 03:24:25	fact of life conservatives  maga  do not attack cops amp  do not riot they might be trusting enough to wander into a government building  but crimes no https  tco sqhcwhu9ue	Fact of life: Conservatives (MAGA) do not attack cops &amp; do not riot. They might be trusting enough to wander into a government building, but crimes? No. https://t.co/sqHCWhU9uE	586308135	[{'type': 'quoted', 'id': '1633656450768666629'}]	1633670046009503744	['1633670046009503748']	0	0	0	0							0.0	0.5	-0.8176	0.462	-6	negative	-0.125	0.5	0.5	0.08508483160000001	0.515625	0.3673469388	0.3968253968			Fact of life: Conservatives (MAGA) do not attack cops &amp; do not riot. They might be trusting enough to wander into a government building, but crimes? No. http	-0.2260283679	neutral	maga	0.34512184890000003	neutral	negative	negative	neutral	negative
13230	1633665243564867584	en	everyone	2023-03-09 03:05:20	rt  timifrost they said obama was a terrorist sympathiser and a muslim they made a big issue about him having a kenyan father and him hav	RT @TimiFrost: They said Obama was a terrorist sympathiser and a Muslim. They made a big issue about him having a Kenyan father and him hav…	993857014341292032	[{'type': 'retweeted', 'id': '1633569517384155153'}]	1633665243564867584	['1633665243564867584']	19	0	0	0							0.0	0.1	-0.6908000000000001	0.281	-1	negative	-0.375	0.5	0.1	0.14930362120000001	0.31361607140000003	0.4693877551	0.3650793651			RT @user They said Obama was a terrorist sympathiser and a Muslim. They made a big issue about him having a Kenyan father and him hav…	-0.658409059	negative	obama	0.0571827237	neutral	negative	neutral	negative	negative
19519	1633671453613629440	en	everyone	2023-03-09 03:30:01	rt  rohini_sgh breaking news from noida channels russia is going to attack usa world exclusive 	RT @rohini_sgh: Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	2193548928	[{'type': 'retweeted', 'id': '1633530565386199046'}]	1633671453613629440	['1633671453613629442']	199	0	0	0							0.0	0.0	-0.38180000000000003	0.295	1	positive	-0.75	0.5	0.0	0.3057989364	0.32924107140000003	0.5102040816	0.31746031750000003			RT @user Breaking news from Noida channels- Russia is going to attack USA. World exclusive. 🤣	-0.3539917171	negative	russia	0.25990607590000003	neutral	negative	neutral	negative	negative
10990	1633669124034289664	en	everyone	2023-03-09 03:20:45	rt  bonhoefferchild 1  with all the arguments going on the past week in christian twitter land  and seeing how one particular group is res	RT @bonhoefferchild: 1/ With all the arguments going on the past week in Christian Twitter land, and seeing how one particular group is res…	455162704	[{'type': 'retweeted', 'id': '1633650735819763713'}]	1633669124034289664	['1633669124034289667']	5	0	0	0							-0.0277777778	0.1944444444	-0.3612	0.161	0	neutral	-0.25	0.4861111111	0.1944444444	0.3162319575	0.1796875	0.48979591840000003	0.380952381			RT @user 1/ With all the arguments going on the past week in Christian Twitter land, and seeing how one particular group is res…	-0.059928108	neutral	maga	0.4557344746	neutral	negative	neutral	neutral	neutral
29073	1633874733384232960	en	everyone	2023-03-09 16:57:47	ukraine war live updates russia unleashes massive drone and missile strike on ukraine  huge nuclear power plant loses power cnbc https  tco jz5duha6zr	Ukraine war live updates: Russia unleashes massive drone and missile strike on Ukraine; huge nuclear power plant loses power – CNBC https://t.co/JZ5DUhA6ZR	1552359542		1633874733384232960	['1633874733384232961']	0	0	0	22							0.059090909100000005	0.625	-0.6597000000000001	0.34500000000000003	-2	negative	-0.25	0.5295454545	0.625	0.1650544442	0.3850446429	0.4489795918	0.380952381			Ukraine war live updates: Russia unleashes massive drone and missile strike on Ukraine; huge nuclear power plant loses power – CNBC http	-0.522665441	negative	ukraine	0.1475796804	neutral	negative	neutral	neutral	negative
23787	1633609665207496704	en	everyone	2023-03-08 23:24:29	rt  billpascrell democrats worked to enshrine voting rights  end gerrymandering  stop gas gouging  pass dc statehood  and save roe v wade	RT @BillPascrell: Democrats worked to enshrine voting rights, end gerrymandering, stop gas gouging, pass DC statehood, and save Roe v. Wade…	1478976014810329088	[{'type': 'retweeted', 'id': '1609188498782781443'}]	1633609665207496704	['1633609665207496704']	178	0	0	0							0.2857142857	0.5357142857	0.25	0.241	1	positive	-0.25	0.6428571429000001	0.5357142857	0.6257786781	0.2689732143	0.5102040816	0.380952381			RT @user Democrats worked to enshrine voting rights, end gerrymandering, stop gas gouging, pass DC statehood, and save Roe v. Wade…	0.3627074659	positive	statehood	0.7371839471	positive	positive	neutral	neutral	positive
3695	1633078982978437120	en	everyone	2023-03-07 12:15:45	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	257533568	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633078982978437120	['1633078982978437120']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
11080	1633668844538544128	en	everyone	2023-03-09 03:19:39	rt  christo28213184  gop  senategop  housegop this is what principled conservatism looks amp  sounds like #principlesfirst #maga	"RT @christo28213184: @gop @SenateGOP @HouseGOP This is what principled conservatism looks &amp; sounds like. 
#PrinciplesFirst #MAGA"	1210329860238925824	[{'type': 'retweeted', 'id': '1633584033396412421'}]	1633668844538544128	['1633668844538544128']	6	0	0	0							0.4	0.4	0.3612	0.17200000000000001	2	positive	0.0	0.7000000000000001	0.4	0.6820967334	0.19196428570000001	0.5306122449	0.4126984127			"RT @user @user @user @user This is what principled conservatism looks &amp; sounds like. 
#PrinciplesFirst #MAGA"	0.3627074659	positive	maga	0.7371839471	positive	positive	neutral	neutral	positive
17389	1633675290705575936	en	everyone	2023-03-09 03:45:16	rt  mfa_russia  the people of ukraine are awakening to the reality  realizing that theyve been duped and deceived into becoming cannon	RT @mfa_russia: ⚡️ The people of Ukraine are awakening to the reality, realizing that they've been duped and deceived into becoming cannon…	825570038153375744	[{'type': 'retweeted', 'id': '1632788153487556608'}]	1633675290705575936	['1633675290705575942']	1137	0	0	0							0.45	0.85	-0.6908000000000001	0.363	-5	negative	-0.125	0.725	0.85	0.14930362120000001	0.4051339286	0.387755102	0.3968253968			RT @user ⚡️ The people of Ukraine are awakening to the reality, realizing that they've been duped and deceived into becoming cannon…	-0.4621171355	negative	russia	0.1879011529	positive	negative	neutral	neutral	negative
6737	1633974267359424512	en	everyone	2023-03-09 23:33:17	chatgpt designed and programmed a unique puzzle game with minimal human intervention https  tco w7dbs3i0x5 https  tco 4ht92195f2	ChatGPT designed and programmed a unique puzzle game with minimal human intervention https://t.co/w7dBS3i0X5 https://t.co/4ht92195F2	16070929		1633974267359424512	['1633974267359424519']	0	0	0	98							-0.03125	0.525	0.0	0.0	0	neutral	0.375	0.484375	0.525	0.49916434540000004	0.0	0.48979591840000003	0.46031746030000004			ChatGPT designed and programmed a unique puzzle game with minimal human intervention http http	0.5005202293000001	positive	chatgpt	0.8289588282	neutral	neutral	neutral	neutral	positive
28902	1633874894109958144	en	everyone	2023-03-09 16:58:25	rt  defenceu last night  russia attacked ukraine with 81 missiles and 8 shahed drones34 cruise missiles and 4 drones were shot down by u	"RT @DefenceU: Last night, russia attacked Ukraine with 81 missiles and 8 Shahed drones.
34 cruise missiles and 4 drones were shot down by U…"	67390766	[{'type': 'retweeted', 'id': '1633748436821344257'}]	1633874894109958144	['1633874894109958145']	1141	0	0	0							0.0	0.0666666667	-0.45880000000000004	0.176	-1	negative	-0.25	0.5	0.0666666667	0.266801722	0.1964285714	0.4693877551	0.380952381			"RT @user Last night, russia attacked Ukraine with 81 missiles and 8 Shahed drones.
34 cruise missiles and 4 drones were shot down by U…"	-0.6527067423	negative	ukraine	0.060980118300000004	neutral	negative	neutral	neutral	negative
18799	1633672741176893440	en	everyone	2023-03-09 03:35:08	rt  iamosfa #putin  russiaun  mfa_russia  medvedevrussiae  dpol_un clown show gets more bizarre by the day#putin is mentally ill the c	"RT @IamOSFA: #Putin @RussiaUN @mfa_russia @MedvedevRussiaE @Dpol_un clown show gets more bizarre by the day.

#Putin is mentally ill. The c…"	1442612214561533952	[{'type': 'retweeted', 'id': '1633663830344495108'}]	1633672741176893440	['1633672741176893440']	1	0	0	0							-0.05	0.8	-0.6249	0.242	-4	negative	-0.862	0.47500000000000003	0.8	0.1826791593	0.2700892857	0.4081632653	0.3032380952			"RT @user #Putin @user @user @user @user clown show gets more bizarre by the day.

#Putin is mentally ill. The c…"	-0.7013741136	negative	russia	0.0285706222	neutral	negative	neutral	negative	negative
30326	1633873685697404928	en	everyone	2023-03-09 16:53:37	rt  tsihanouskaya in my interview with  thesun  i spoke about the constant resistance in belarus against the dictatorship amp  russias hybri	RT @Tsihanouskaya: In my interview with @TheSun, I spoke about the constant resistance in Belarus against the dictatorship &amp; Russia's hybri…	4243089447	[{'type': 'retweeted', 'id': '1633789479059087360'}]	1633873685697404928	['1633873685697404931']	45	0	0	0							0.0	0.33333333330000003	0.0	0.0	0	neutral	-0.875	0.5	0.33333333330000003	0.49916434540000004	0.0	0.48979591840000003	0.3015873016			RT @user In my interview with @user I spoke about the constant resistance in Belarus against the dictatorship &amp; Russia's hybri…	-0.0299910028	neutral	ukraine	0.4756707577	neutral	neutral	neutral	negative	neutral
5011	1632971136513327104	en	everyone	2023-03-07 05:07:12	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	848051371723173888	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1632971136513327104	['1632971136513327106']	9130	0	0	0							0.0	0.0	0.1531	0.11800000000000001	0	neutral	0.0	0.5	0.0	0.5767029628	0.1316964286	0.48979591840000003	0.4126984127			"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.3274773955	negative	#chrisrocklive	0.27756299430000003	neutral	neutral	neutral	neutral	negative
